,Year,Month,Day,Hour,Minute,DHI,DNI
2010-07-05 03:00:00,2010,7,5,3,30,0,0
2010-07-05 04:00:00,2010,7,5,4,30,0,0
2010-07-05 05:00:00,2010,7,5,5,30,39,355
2010-07-05 06:00:00,2010,7,5,6,30,84,468
2010-07-05 07:00:00,2010,7,5,7,30,77,728
2010-07-05 08:00:00,2010,7,5,8,30,258,346
2010-07-05 09:00:00,2010,7,5,9,30,348,278
2010-07-05 10:00:00,2010,7,5,10,30,421,199
2010-07-05 11:00:00,2010,7,5,11,30,233,12
2010-07-05 12:00:00,2010,7,5,12,30,323,20
2010-07-05 13:00:00,2010,7,5,13,30,124,0
2010-07-05 14:00:00,2010,7,5,14,30,247,12
2010-07-05 15:00:00,2010,7,5,15,30,208,8
2010-07-05 16:00:00,2010,7,5,16,30,81,0
2010-07-05 17:00:00,2010,7,5,17,30,65,0
2010-07-05 18:00:00,2010,7,5,18,30,6,0
2010-07-05 19:00:00,2010,7,5,19,30,1,0
2010-07-05 20:00:00,2010,7,5,20,30,0,0
2010-07-05 21:00:00,2010,7,5,21,30,0,0
2010-07-05 22:00:00,2010,7,5,22,30,0,0
2010-07-05 23:00:00,2010,7,5,23,30,0,0
2010-07-06 00:00:00,2010,7,6,0,30,0,0
2010-07-06 01:00:00,2010,7,6,1,30,0,0
2010-07-06 02:00:00,2010,7,6,2,30,0,0
2010-07-06 03:00:00,2010,7,6,3,30,0,0
2010-07-06 04:00:00,2010,7,6,4,30,0,0
2010-07-06 05:00:00,2010,7,6,5,30,38,356
2010-07-06 06:00:00,2010,7,6,6,30,61,611
2010-07-06 07:00:00,2010,7,6,7,30,77,740
2010-07-06 08:00:00,2010,7,6,8,30,88,815
2010-07-06 09:00:00,2010,7,6,9,30,96,861
2010-07-06 10:00:00,2010,7,6,10,30,101,888
2010-07-06 11:00:00,2010,7,6,11,30,104,902
2010-07-06 12:00:00,2010,7,6,12,30,104,905
2010-07-06 13:00:00,2010,7,6,13,30,103,898
2010-07-06 14:00:00,2010,7,6,14,30,99,879
2010-07-06 15:00:00,2010,7,6,15,30,190,633
2010-07-06 16:00:00,2010,7,6,16,30,189,469
2010-07-06 17:00:00,2010,7,6,17,30,119,466
2010-07-06 18:00:00,2010,7,6,18,30,61,446
2010-07-06 19:00:00,2010,7,6,19,30,28,324
2010-07-06 20:00:00,2010,7,6,20,30,0,0
2010-07-06 21:00:00,2010,7,6,21,30,0,0
2010-07-06 22:00:00,2010,7,6,22,30,0,0
2010-07-06 23:00:00,2010,7,6,23,30,0,0
2010-07-07 00:00:00,2010,7,7,0,30,0,0
2010-07-07 01:00:00,2010,7,7,1,30,0,0
2010-07-07 02:00:00,2010,7,7,2,30,0,0
2010-07-07 03:00:00,2010,7,7,3,30,0,0
2010-07-07 04:00:00,2010,7,7,4,30,0,0
2010-07-07 05:00:00,2010,7,7,5,30,38,358
2010-07-07 06:00:00,2010,7,7,6,30,61,612
2010-07-07 07:00:00,2010,7,7,7,30,76,739
2010-07-07 08:00:00,2010,7,7,8,30,246,384
2010-07-07 09:00:00,2010,7,7,9,30,333,332
2010-07-07 10:00:00,2010,7,7,10,30,338,458
2010-07-07 11:00:00,2010,7,7,11,30,318,502
2010-07-07 12:00:00,2010,7,7,12,30,417,55
2010-07-07 13:00:00,2010,7,7,13,30,185,7
2010-07-07 14:00:00,2010,7,7,14,30,208,8
2010-07-07 15:00:00,2010,7,7,15,30,175,2
2010-07-07 16:00:00,2010,7,7,16,30,58,0
2010-07-07 17:00:00,2010,7,7,17,30,163,163
2010-07-07 18:00:00,2010,7,7,18,30,84,8
2010-07-07 19:00:00,2010,7,7,19,30,23,0
2010-07-07 20:00:00,2010,7,7,20,30,0,0
2010-07-07 21:00:00,2010,7,7,21,30,0,0
2010-07-07 22:00:00,2010,7,7,22,30,0,0
2010-07-07 23:00:00,2010,7,7,23,30,0,0
2010-07-08 00:00:00,2010,7,8,0,30,0,0
2010-07-08 01:00:00,2010,7,8,1,30,0,0
2010-07-08 02:00:00,2010,7,8,2,30,0,0
2010-07-08 03:00:00,2010,7,8,3,30,0,0
2010-07-08 04:00:00,2010,7,8,4,30,0,0
2010-07-08 05:00:00,2010,7,8,5,30,39,364
2010-07-08 06:00:00,2010,7,8,6,30,63,632
2010-07-08 07:00:00,2010,7,8,7,30,79,765
2010-07-08 08:00:00,2010,7,8,8,30,90,842
2010-07-08 09:00:00,2010,7,8,9,30,98,888
2010-07-08 10:00:00,2010,7,8,10,30,103,914
2010-07-08 11:00:00,2010,7,8,11,30,106,925
2010-07-08 12:00:00,2010,7,8,12,30,106,925
2010-07-08 13:00:00,2010,7,8,13,30,276,621
2010-07-08 14:00:00,2010,7,8,14,30,261,597
2010-07-08 15:00:00,2010,7,8,15,30,184,649
2010-07-08 16:00:00,2010,7,8,16,30,175,509
2010-07-08 17:00:00,2010,7,8,17,30,71,717
2010-07-08 18:00:00,2010,7,8,18,30,85,18
2010-07-08 19:00:00,2010,7,8,19,30,24,0
2010-07-08 20:00:00,2010,7,8,20,30,0,0
2010-07-08 21:00:00,2010,7,8,21,30,0,0
2010-07-08 22:00:00,2010,7,8,22,30,0,0
2010-07-08 23:00:00,2010,7,8,23,30,0,0
2010-07-09 00:00:00,2010,7,9,0,30,0,0
2010-07-09 01:00:00,2010,7,9,1,30,0,0
2010-07-09 02:00:00,2010,7,9,2,30,0,0
2010-07-09 03:00:00,2010,7,9,3,30,0,0
2010-07-09 04:00:00,2010,7,9,4,30,0,0
2010-07-09 05:00:00,2010,7,9,5,30,38,362
2010-07-09 06:00:00,2010,7,9,6,30,62,626
2010-07-09 07:00:00,2010,7,9,7,30,77,754
2010-07-09 08:00:00,2010,7,9,8,30,88,828
2010-07-09 09:00:00,2010,7,9,9,30,96,873
2010-07-09 10:00:00,2010,7,9,10,30,101,899
2010-07-09 11:00:00,2010,7,9,11,30,104,913
2010-07-09 12:00:00,2010,7,9,12,30,104,915
2010-07-09 13:00:00,2010,7,9,13,30,103,907
2010-07-09 14:00:00,2010,7,9,14,30,99,886
2010-07-09 15:00:00,2010,7,9,15,30,92,852
2010-07-09 16:00:00,2010,7,9,16,30,83,799
2010-07-09 17:00:00,2010,7,9,17,30,70,713
2010-07-09 18:00:00,2010,7,9,18,30,49,577
2010-07-09 19:00:00,2010,7,9,19,30,28,350
2010-07-09 20:00:00,2010,7,9,20,30,0,0
2010-07-09 21:00:00,2010,7,9,21,30,0,0
2010-07-09 22:00:00,2010,7,9,22,30,0,0
2010-07-09 23:00:00,2010,7,9,23,30,0,0
2010-07-10 00:00:00,2010,7,10,0,30,0,0
2010-07-10 01:00:00,2010,7,10,1,30,0,0
2010-07-10 02:00:00,2010,7,10,2,30,0,0
2010-07-10 03:00:00,2010,7,10,3,30,0,0
2010-07-10 04:00:00,2010,7,10,4,30,0,0
2010-07-10 05:00:00,2010,7,10,5,30,37,353
2010-07-10 06:00:00,2010,7,10,6,30,61,618
2010-07-10 07:00:00,2010,7,10,7,30,76,747
2010-07-10 08:00:00,2010,7,10,8,30,240,400
2010-07-10 09:00:00,2010,7,10,9,30,360,152
2010-07-10 10:00:00,2010,7,10,10,30,269,15
2010-07-10 11:00:00,2010,7,10,11,30,298,17
2010-07-10 12:00:00,2010,7,10,12,30,432,330
2010-07-10 13:00:00,2010,7,10,13,30,359,446
2010-07-10 14:00:00,2010,7,10,14,30,375,293
2010-07-10 15:00:00,2010,7,10,15,30,254,20
2010-07-10 16:00:00,2010,7,10,16,30,214,29
2010-07-10 17:00:00,2010,7,10,17,30,144,324
2010-07-10 18:00:00,2010,7,10,18,30,73,312
2010-07-10 19:00:00,2010,7,10,19,30,40,0
2010-07-10 20:00:00,2010,7,10,20,30,0,0
2010-07-10 21:00:00,2010,7,10,21,30,0,0
2010-07-10 22:00:00,2010,7,10,22,30,0,0
2010-07-10 23:00:00,2010,7,10,23,30,0,0
2010-07-11 00:00:00,2010,7,11,0,30,0,0
2010-07-11 01:00:00,2010,7,11,1,30,0,0
2010-07-11 02:00:00,2010,7,11,2,30,0,0
2010-07-11 03:00:00,2010,7,11,3,30,0,0
2010-07-11 04:00:00,2010,7,11,4,30,0,0
2010-07-11 05:00:00,2010,7,11,5,30,29,0
2010-07-11 06:00:00,2010,7,11,6,30,100,12
2010-07-11 07:00:00,2010,7,11,7,30,195,99
2010-07-11 08:00:00,2010,7,11,8,30,283,146
2010-07-11 09:00:00,2010,7,11,9,30,338,307
2010-07-11 10:00:00,2010,7,11,10,30,387,335
2010-07-11 11:00:00,2010,7,11,11,30,420,337
2010-07-11 12:00:00,2010,7,11,12,30,451,259
2010-07-11 13:00:00,2010,7,11,13,30,356,464
2010-07-11 14:00:00,2010,7,11,14,30,369,67
2010-07-11 15:00:00,2010,7,11,15,30,241,16
2010-07-11 16:00:00,2010,7,11,16,30,245,176
2010-07-11 17:00:00,2010,7,11,17,30,76,661
2010-07-11 18:00:00,2010,7,11,18,30,73,305
2010-07-11 19:00:00,2010,7,11,19,30,27,373
2010-07-11 20:00:00,2010,7,11,20,30,0,0
2010-07-11 21:00:00,2010,7,11,21,30,0,0
2010-07-11 22:00:00,2010,7,11,22,30,0,0
2010-07-11 23:00:00,2010,7,11,23,30,0,0
2010-07-12 00:00:00,2010,7,12,0,30,0,0
2010-07-12 01:00:00,2010,7,12,1,30,0,0
2010-07-12 02:00:00,2010,7,12,2,30,0,0
2010-07-12 03:00:00,2010,7,12,3,30,0,0
2010-07-12 04:00:00,2010,7,12,4,30,0,0
2010-07-12 05:00:00,2010,7,12,5,30,26,0
2010-07-12 06:00:00,2010,7,12,6,30,113,91
2010-07-12 07:00:00,2010,7,12,7,30,127,537
2010-07-12 08:00:00,2010,7,12,8,30,233,418
2010-07-12 09:00:00,2010,7,12,9,30,345,85
2010-07-12 10:00:00,2010,7,12,10,30,342,33
2010-07-12 11:00:00,2010,7,12,11,30,439,273
2010-07-12 12:00:00,2010,7,12,12,30,101,920
2010-07-12 13:00:00,2010,7,12,13,30,99,911
2010-07-12 14:00:00,2010,7,12,14,30,96,891
2010-07-12 15:00:00,2010,7,12,15,30,294,349
2010-07-12 16:00:00,2010,7,12,16,30,218,347
2010-07-12 17:00:00,2010,7,12,17,30,126,423
2010-07-12 18:00:00,2010,7,12,18,30,51,525
2010-07-12 19:00:00,2010,7,12,19,30,49,0
2010-07-12 20:00:00,2010,7,12,20,30,0,0
2010-07-12 21:00:00,2010,7,12,21,30,0,0
2010-07-12 22:00:00,2010,7,12,22,30,0,0
2010-07-12 23:00:00,2010,7,12,23,30,0,0
2010-07-13 00:00:00,2010,7,13,0,30,0,0
2010-07-13 01:00:00,2010,7,13,1,30,0,0
2010-07-13 02:00:00,2010,7,13,2,30,0,0
2010-07-13 03:00:00,2010,7,13,3,30,0,0
2010-07-13 04:00:00,2010,7,13,4,30,0,0
2010-07-13 05:00:00,2010,7,13,5,30,36,345
2010-07-13 06:00:00,2010,7,13,6,30,59,618
2010-07-13 07:00:00,2010,7,13,7,30,185,267
2010-07-13 08:00:00,2010,7,13,8,30,279,189
2010-07-13 09:00:00,2010,7,13,9,30,354,217
2010-07-13 10:00:00,2010,7,13,10,30,380,350
2010-07-13 11:00:00,2010,7,13,11,30,376,433
2010-07-13 12:00:00,2010,7,13,12,30,378,482
2010-07-13 13:00:00,2010,7,13,13,30,433,241
2010-07-13 14:00:00,2010,7,13,14,30,374,294
2010-07-13 15:00:00,2010,7,13,15,30,88,843
2010-07-13 16:00:00,2010,7,13,16,30,229,287
2010-07-13 17:00:00,2010,7,13,17,30,66,700
2010-07-13 18:00:00,2010,7,13,18,30,67,368
2010-07-13 19:00:00,2010,7,13,19,30,26,395
2010-07-13 20:00:00,2010,7,13,20,30,0,0
2010-07-13 21:00:00,2010,7,13,21,30,0,0
2010-07-13 22:00:00,2010,7,13,22,30,0,0
2010-07-13 23:00:00,2010,7,13,23,30,0,0
2010-07-14 00:00:00,2010,7,14,0,30,0,0
2010-07-14 01:00:00,2010,7,14,1,30,0,0
2010-07-14 02:00:00,2010,7,14,2,30,0,0
2010-07-14 03:00:00,2010,7,14,3,30,0,0
2010-07-14 04:00:00,2010,7,14,4,30,0,0
2010-07-14 05:00:00,2010,7,14,5,30,34,322
2010-07-14 06:00:00,2010,7,14,6,30,57,593
2010-07-14 07:00:00,2010,7,14,7,30,72,721
2010-07-14 08:00:00,2010,7,14,8,30,276,220
2010-07-14 09:00:00,2010,7,14,9,30,135,1
2010-07-14 10:00:00,2010,7,14,10,30,74,0
2010-07-14 11:00:00,2010,7,14,11,30,376,36
2010-07-14 12:00:00,2010,7,14,12,30,114,0
2010-07-14 13:00:00,2010,7,14,13,30,138,1
2010-07-14 14:00:00,2010,7,14,14,30,359,57
2010-07-14 15:00:00,2010,7,14,15,30,159,0
2010-07-14 16:00:00,2010,7,14,16,30,78,772
2010-07-14 17:00:00,2010,7,14,17,30,79,0
2010-07-14 18:00:00,2010,7,14,18,30,46,547
2010-07-14 19:00:00,2010,7,14,19,30,0,0
2010-07-14 20:00:00,2010,7,14,20,30,0,0
2010-07-14 21:00:00,2010,7,14,21,30,0,0
2010-07-14 22:00:00,2010,7,14,22,30,0,0
2010-07-14 23:00:00,2010,7,14,23,30,0,0
2010-07-15 00:00:00,2010,7,15,0,30,0,0
2010-07-15 01:00:00,2010,7,15,1,30,0,0
2010-07-15 02:00:00,2010,7,15,2,30,0,0
2010-07-15 03:00:00,2010,7,15,3,30,0,0
2010-07-15 04:00:00,2010,7,15,4,30,0,0
2010-07-15 05:00:00,2010,7,15,5,30,36,359
2010-07-15 06:00:00,2010,7,15,6,30,59,645
2010-07-15 07:00:00,2010,7,15,7,30,74,775
2010-07-15 08:00:00,2010,7,15,8,30,84,847
2010-07-15 09:00:00,2010,7,15,9,30,92,889
2010-07-15 10:00:00,2010,7,15,10,30,97,913
2010-07-15 11:00:00,2010,7,15,11,30,99,923
2010-07-15 12:00:00,2010,7,15,12,30,100,922
2010-07-15 13:00:00,2010,7,15,13,30,98,912
2010-07-15 14:00:00,2010,7,15,14,30,94,891
2010-07-15 15:00:00,2010,7,15,15,30,88,857
2010-07-15 16:00:00,2010,7,15,16,30,231,273
2010-07-15 17:00:00,2010,7,15,17,30,66,723
2010-07-15 18:00:00,2010,7,15,18,30,46,586
2010-07-15 19:00:00,2010,7,15,19,30,0,0
2010-07-15 20:00:00,2010,7,15,20,30,0,0
2010-07-15 21:00:00,2010,7,15,21,30,0,0
2010-07-15 22:00:00,2010,7,15,22,30,0,0
2010-07-15 23:00:00,2010,7,15,23,30,0,0
2010-07-16 00:00:00,2010,7,16,0,30,0,0
2010-07-16 01:00:00,2010,7,16,1,30,0,0
2010-07-16 02:00:00,2010,7,16,2,30,0,0
2010-07-16 03:00:00,2010,7,16,3,30,0,0
2010-07-16 04:00:00,2010,7,16,4,30,0,0
2010-07-16 05:00:00,2010,7,16,5,30,35,329
2010-07-16 06:00:00,2010,7,16,6,30,58,614
2010-07-16 07:00:00,2010,7,16,7,30,167,356
2010-07-16 08:00:00,2010,7,16,8,30,221,442
2010-07-16 09:00:00,2010,7,16,9,30,251,497
2010-07-16 10:00:00,2010,7,16,10,30,294,502
2010-07-16 11:00:00,2010,7,16,11,30,335,459
2010-07-16 12:00:00,2010,7,16,12,30,341,460
2010-07-16 13:00:00,2010,7,16,13,30,98,910
2010-07-16 14:00:00,2010,7,16,14,30,94,891
2010-07-16 15:00:00,2010,7,16,15,30,88,858
2010-07-16 16:00:00,2010,7,16,16,30,79,805
2010-07-16 17:00:00,2010,7,16,17,30,66,720
2010-07-16 18:00:00,2010,7,16,18,30,46,580
2010-07-16 19:00:00,2010,7,16,19,30,0,0
2010-07-16 20:00:00,2010,7,16,20,30,0,0
2010-07-16 21:00:00,2010,7,16,21,30,0,0
2010-07-16 22:00:00,2010,7,16,22,30,0,0
2010-07-16 23:00:00,2010,7,16,23,30,0,0
2010-07-17 00:00:00,2010,7,17,0,30,0,0
2010-07-17 01:00:00,2010,7,17,1,30,0,0
2010-07-17 02:00:00,2010,7,17,2,30,0,0
2010-07-17 03:00:00,2010,7,17,3,30,0,0
2010-07-17 04:00:00,2010,7,17,4,30,0,0
2010-07-17 05:00:00,2010,7,17,5,30,35,331
2010-07-17 06:00:00,2010,7,17,6,30,58,622
2010-07-17 07:00:00,2010,7,17,7,30,73,754
2010-07-17 08:00:00,2010,7,17,8,30,83,825
2010-07-17 09:00:00,2010,7,17,9,30,91,868
2010-07-17 10:00:00,2010,7,17,10,30,379,347
2010-07-17 11:00:00,2010,7,17,11,30,98,906
2010-07-17 12:00:00,2010,7,17,12,30,99,905
2010-07-17 13:00:00,2010,7,17,13,30,418,292
2010-07-17 14:00:00,2010,7,17,14,30,233,10
2010-07-17 15:00:00,2010,7,17,15,30,84,0
2010-07-17 16:00:00,2010,7,17,16,30,181,7
2010-07-17 17:00:00,2010,7,17,17,30,145,23
2010-07-17 18:00:00,2010,7,17,18,30,38,0
2010-07-17 19:00:00,2010,7,17,19,30,0,0
2010-07-17 20:00:00,2010,7,17,20,30,0,0
2010-07-17 21:00:00,2010,7,17,21,30,0,0
2010-07-17 22:00:00,2010,7,17,22,30,0,0
2010-07-17 23:00:00,2010,7,17,23,30,0,0
2010-07-18 00:00:00,2010,7,18,0,30,0,0
2010-07-18 01:00:00,2010,7,18,1,30,0,0
2010-07-18 02:00:00,2010,7,18,2,30,0,0
2010-07-18 03:00:00,2010,7,18,3,30,0,0
2010-07-18 04:00:00,2010,7,18,4,30,0,0
2010-07-18 05:00:00,2010,7,18,5,30,33,310
2010-07-18 06:00:00,2010,7,18,6,30,57,608
2010-07-18 07:00:00,2010,7,18,7,30,161,20
2010-07-18 08:00:00,2010,7,18,8,30,182,8
2010-07-18 09:00:00,2010,7,18,9,30,297,38
2010-07-18 10:00:00,2010,7,18,10,30,254,14
2010-07-18 11:00:00,2010,7,18,11,30,200,10
2010-07-18 12:00:00,2010,7,18,12,30,448,251
2010-07-18 13:00:00,2010,7,18,13,30,410,316
2010-07-18 14:00:00,2010,7,18,14,30,94,899
2010-07-18 15:00:00,2010,7,18,15,30,88,867
2010-07-18 16:00:00,2010,7,18,16,30,230,260
2010-07-18 17:00:00,2010,7,18,17,30,66,728
2010-07-18 18:00:00,2010,7,18,18,30,46,585
2010-07-18 19:00:00,2010,7,18,19,30,0,0
2010-07-18 20:00:00,2010,7,18,20,30,0,0
2010-07-18 21:00:00,2010,7,18,21,30,0,0
2010-07-18 22:00:00,2010,7,18,22,30,0,0
2010-07-18 23:00:00,2010,7,18,23,30,0,0
2010-07-19 00:00:00,2010,7,19,0,30,0,0
2010-07-19 01:00:00,2010,7,19,1,30,0,0
2010-07-19 02:00:00,2010,7,19,2,30,0,0
2010-07-19 03:00:00,2010,7,19,3,30,0,0
2010-07-19 04:00:00,2010,7,19,4,30,0,0
2010-07-19 05:00:00,2010,7,19,5,30,34,316
2010-07-19 06:00:00,2010,7,19,6,30,58,617
2010-07-19 07:00:00,2010,7,19,7,30,112,576
2010-07-19 08:00:00,2010,7,19,8,30,257,61
2010-07-19 09:00:00,2010,7,19,9,30,350,129
2010-07-19 10:00:00,2010,7,19,10,30,348,37
2010-07-19 11:00:00,2010,7,19,11,30,347,27
2010-07-19 12:00:00,2010,7,19,12,30,396,44
2010-07-19 13:00:00,2010,7,19,13,30,76,0
2010-07-19 14:00:00,2010,7,19,14,30,386,212
2010-07-19 15:00:00,2010,7,19,15,30,271,31
2010-07-19 16:00:00,2010,7,19,16,30,210,362
2010-07-19 17:00:00,2010,7,19,17,30,65,704
2010-07-19 18:00:00,2010,7,19,18,30,45,563
2010-07-19 19:00:00,2010,7,19,19,30,0,0
2010-07-19 20:00:00,2010,7,19,20,30,0,0
2010-07-19 21:00:00,2010,7,19,21,30,0,0
2010-07-19 22:00:00,2010,7,19,22,30,0,0
2010-07-19 23:00:00,2010,7,19,23,30,0,0
2010-07-20 00:00:00,2010,7,20,0,30,0,0
2010-07-20 01:00:00,2010,7,20,1,30,0,0
2010-07-20 02:00:00,2010,7,20,2,30,0,0
2010-07-20 03:00:00,2010,7,20,3,30,0,0
2010-07-20 04:00:00,2010,7,20,4,30,0,0
2010-07-20 05:00:00,2010,7,20,5,30,33,293
2010-07-20 06:00:00,2010,7,20,6,30,57,594
2010-07-20 07:00:00,2010,7,20,7,30,72,733
2010-07-20 08:00:00,2010,7,20,8,30,274,145
2010-07-20 09:00:00,2010,7,20,9,30,91,862
2010-07-20 10:00:00,2010,7,20,10,30,96,892
2010-07-20 11:00:00,2010,7,20,11,30,448,168
2010-07-20 12:00:00,2010,7,20,12,30,388,40
2010-07-20 13:00:00,2010,7,20,13,30,435,182
2010-07-20 14:00:00,2010,7,20,14,30,361,74
2010-07-20 15:00:00,2010,7,20,15,30,88,858
2010-07-20 16:00:00,2010,7,20,16,30,79,806
2010-07-20 17:00:00,2010,7,20,17,30,66,721
2010-07-20 18:00:00,2010,7,20,18,30,45,578
2010-07-20 19:00:00,2010,7,20,19,30,0,0
2010-07-20 20:00:00,2010,7,20,20,30,0,0
2010-07-20 21:00:00,2010,7,20,21,30,0,0
2010-07-20 22:00:00,2010,7,20,22,30,0,0
2010-07-20 23:00:00,2010,7,20,23,30,0,0
2010-07-21 00:00:00,2010,7,21,0,30,0,0
2010-07-21 01:00:00,2010,7,21,1,30,0,0
2010-07-21 02:00:00,2010,7,21,2,30,0,0
2010-07-21 03:00:00,2010,7,21,3,30,0,0
2010-07-21 04:00:00,2010,7,21,4,30,0,0
2010-07-21 05:00:00,2010,7,21,5,30,33,301
2010-07-21 06:00:00,2010,7,21,6,30,58,612
2010-07-21 07:00:00,2010,7,21,7,30,73,751
2010-07-21 08:00:00,2010,7,21,8,30,84,828
2010-07-21 09:00:00,2010,7,21,9,30,92,873
2010-07-21 10:00:00,2010,7,21,10,30,97,899
2010-07-21 11:00:00,2010,7,21,11,30,100,912
2010-07-21 12:00:00,2010,7,21,12,30,100,913
2010-07-21 13:00:00,2010,7,21,13,30,99,903
2010-07-21 14:00:00,2010,7,21,14,30,95,882
2010-07-21 15:00:00,2010,7,21,15,30,283,338
2010-07-21 16:00:00,2010,7,21,16,30,210,349
2010-07-21 17:00:00,2010,7,21,17,30,125,392
2010-07-21 18:00:00,2010,7,21,18,30,79,73
2010-07-21 19:00:00,2010,7,21,19,30,0,0
2010-07-21 20:00:00,2010,7,21,20,30,0,0
2010-07-21 21:00:00,2010,7,21,21,30,0,0
2010-07-21 22:00:00,2010,7,21,22,30,0,0
2010-07-21 23:00:00,2010,7,21,23,30,0,0
2010-07-22 00:00:00,2010,7,22,0,30,0,0
2010-07-22 01:00:00,2010,7,22,1,30,0,0
2010-07-22 02:00:00,2010,7,22,2,30,0,0
2010-07-22 03:00:00,2010,7,22,3,30,0,0
2010-07-22 04:00:00,2010,7,22,4,30,0,0
2010-07-22 05:00:00,2010,7,22,5,30,15,0
2010-07-22 06:00:00,2010,7,22,6,30,67,0
2010-07-22 07:00:00,2010,7,22,7,30,160,23
2010-07-22 08:00:00,2010,7,22,8,30,253,57
2010-07-22 09:00:00,2010,7,22,9,30,274,25
2010-07-22 10:00:00,2010,7,22,10,30,182,7
2010-07-22 11:00:00,2010,7,22,11,30,159,5
2010-07-22 12:00:00,2010,7,22,12,30,185,8
2010-07-22 13:00:00,2010,7,22,13,30,98,874
2010-07-22 14:00:00,2010,7,22,14,30,356,59
2010-07-22 15:00:00,2010,7,22,15,30,240,17
2010-07-22 16:00:00,2010,7,22,16,30,160,0
2010-07-22 17:00:00,2010,7,22,17,30,65,683
2010-07-22 18:00:00,2010,7,22,18,30,45,535
2010-07-22 19:00:00,2010,7,22,19,30,0,0
2010-07-22 20:00:00,2010,7,22,20,30,0,0
2010-07-22 21:00:00,2010,7,22,21,30,0,0
2010-07-22 22:00:00,2010,7,22,22,30,0,0
2010-07-22 23:00:00,2010,7,22,23,30,0,0
2010-07-23 00:00:00,2010,7,23,0,30,0,0
2010-07-23 01:00:00,2010,7,23,1,30,0,0
2010-07-23 02:00:00,2010,7,23,2,30,0,0
2010-07-23 03:00:00,2010,7,23,3,30,0,0
2010-07-23 04:00:00,2010,7,23,4,30,0,0
2010-07-23 05:00:00,2010,7,23,5,30,18,0
2010-07-23 06:00:00,2010,7,23,6,30,102,128
2010-07-23 07:00:00,2010,7,23,7,30,139,462
2010-07-23 08:00:00,2010,7,23,8,30,187,522
2010-07-23 09:00:00,2010,7,23,9,30,93,874
2010-07-23 10:00:00,2010,7,23,10,30,98,901
2010-07-23 11:00:00,2010,7,23,11,30,101,913
2010-07-23 12:00:00,2010,7,23,12,30,101,914
2010-07-23 13:00:00,2010,7,23,13,30,100,905
2010-07-23 14:00:00,2010,7,23,14,30,96,884
2010-07-23 15:00:00,2010,7,23,15,30,89,848
2010-07-23 16:00:00,2010,7,23,16,30,80,791
2010-07-23 17:00:00,2010,7,23,17,30,66,699
2010-07-23 18:00:00,2010,7,23,18,30,45,544
2010-07-23 19:00:00,2010,7,23,19,30,0,0
2010-07-23 20:00:00,2010,7,23,20,30,0,0
2010-07-23 21:00:00,2010,7,23,21,30,0,0
2010-07-23 22:00:00,2010,7,23,22,30,0,0
2010-07-23 23:00:00,2010,7,23,23,30,0,0
2010-07-24 00:00:00,2010,7,24,0,30,0,0
2010-07-24 01:00:00,2010,7,24,1,30,0,0
2010-07-24 02:00:00,2010,7,24,2,30,0,0
2010-07-24 03:00:00,2010,7,24,3,30,0,0
2010-07-24 04:00:00,2010,7,24,4,30,0,0
2010-07-24 05:00:00,2010,7,24,5,30,31,257
2010-07-24 06:00:00,2010,7,24,6,30,101,127
2010-07-24 07:00:00,2010,7,24,7,30,165,326
2010-07-24 08:00:00,2010,7,24,8,30,85,814
2010-07-24 09:00:00,2010,7,24,9,30,93,862
2010-07-24 10:00:00,2010,7,24,10,30,98,891
2010-07-24 11:00:00,2010,7,24,11,30,101,906
2010-07-24 12:00:00,2010,7,24,12,30,102,909
2010-07-24 13:00:00,2010,7,24,13,30,256,13
2010-07-24 14:00:00,2010,7,24,14,30,374,129
2010-07-24 15:00:00,2010,7,24,15,30,90,846
2010-07-24 16:00:00,2010,7,24,16,30,195,404
2010-07-24 17:00:00,2010,7,24,17,30,67,696
2010-07-24 18:00:00,2010,7,24,18,30,69,240
2010-07-24 19:00:00,2010,7,24,19,30,0,0
2010-07-24 20:00:00,2010,7,24,20,30,0,0
2010-07-24 21:00:00,2010,7,24,21,30,0,0
2010-07-24 22:00:00,2010,7,24,22,30,0,0
2010-07-24 23:00:00,2010,7,24,23,30,0,0
2010-07-25 00:00:00,2010,7,25,0,30,0,0
2010-07-25 01:00:00,2010,7,25,1,30,0,0
2010-07-25 02:00:00,2010,7,25,2,30,0,0
2010-07-25 03:00:00,2010,7,25,3,30,0,0
2010-07-25 04:00:00,2010,7,25,4,30,0,0
2010-07-25 05:00:00,2010,7,25,5,30,31,257
2010-07-25 06:00:00,2010,7,25,6,30,58,591
2010-07-25 07:00:00,2010,7,25,7,30,74,739
2010-07-25 08:00:00,2010,7,25,8,30,86,822
2010-07-25 09:00:00,2010,7,25,9,30,94,870
2010-07-25 10:00:00,2010,7,25,10,30,100,899
2010-07-25 11:00:00,2010,7,25,11,30,103,913
2010-07-25 12:00:00,2010,7,25,12,30,103,915
2010-07-25 13:00:00,2010,7,25,13,30,102,907
2010-07-25 14:00:00,2010,7,25,14,30,98,887
2010-07-25 15:00:00,2010,7,25,15,30,91,853
2010-07-25 16:00:00,2010,7,25,16,30,82,799
2010-07-25 17:00:00,2010,7,25,17,30,68,709
2010-07-25 18:00:00,2010,7,25,18,30,45,556
2010-07-25 19:00:00,2010,7,25,19,30,0,0
2010-07-25 20:00:00,2010,7,25,20,30,0,0
2010-07-25 21:00:00,2010,7,25,21,30,0,0
