,Year,Month,Day,Hour,Minute,DHI,DNI
2011-07-17 09:00:00,2011,7,17,9,30,262,504
2011-07-17 10:00:00,2011,7,17,10,30,117,836
2011-07-17 11:00:00,2011,7,17,11,30,120,852
2011-07-17 12:00:00,2011,7,17,12,30,122,855
2011-07-17 13:00:00,2011,7,17,13,30,436,138
2011-07-17 14:00:00,2011,7,17,14,30,216,9
2011-07-17 15:00:00,2011,7,17,15,30,102,0
2011-07-17 16:00:00,2011,7,17,16,30,86,0
2011-07-17 17:00:00,2011,7,17,17,30,147,276
2011-07-17 18:00:00,2011,7,17,18,30,80,164
2011-07-17 19:00:00,2011,7,17,19,30,0,0
2011-07-17 20:00:00,2011,7,17,20,30,0,0
2011-07-17 21:00:00,2011,7,17,21,30,0,0
2011-07-17 22:00:00,2011,7,17,22,30,0,0
2011-07-17 23:00:00,2011,7,17,23,30,0,0
2011-07-18 00:00:00,2011,7,18,0,30,0,0
2011-07-18 01:00:00,2011,7,18,1,30,0,0
2011-07-18 02:00:00,2011,7,18,2,30,0,0
2011-07-18 03:00:00,2011,7,18,3,30,0,0
2011-07-18 04:00:00,2011,7,18,4,30,0,0
2011-07-18 05:00:00,2011,7,18,5,30,36,196
2011-07-18 06:00:00,2011,7,18,6,30,66,529
2011-07-18 07:00:00,2011,7,18,7,30,85,672
2011-07-18 08:00:00,2011,7,18,8,30,99,757
2011-07-18 09:00:00,2011,7,18,9,30,109,811
2011-07-18 10:00:00,2011,7,18,10,30,116,844
2011-07-18 11:00:00,2011,7,18,11,30,120,862
2011-07-18 12:00:00,2011,7,18,12,30,121,867
2011-07-18 13:00:00,2011,7,18,13,30,120,860
2011-07-18 14:00:00,2011,7,18,14,30,115,839
2011-07-18 15:00:00,2011,7,18,15,30,108,802
2011-07-18 16:00:00,2011,7,18,16,30,97,741
2011-07-18 17:00:00,2011,7,18,17,30,81,642
2011-07-18 18:00:00,2011,7,18,18,30,61,445
2011-07-18 19:00:00,2011,7,18,19,30,0,0
2011-07-18 20:00:00,2011,7,18,20,30,0,0
2011-07-18 21:00:00,2011,7,18,21,30,0,0
2011-07-18 22:00:00,2011,7,18,22,30,0,0
2011-07-18 23:00:00,2011,7,18,23,30,0,0
2011-07-19 00:00:00,2011,7,19,0,30,0,0
2011-07-19 01:00:00,2011,7,19,1,30,0,0
2011-07-19 02:00:00,2011,7,19,2,30,0,0
2011-07-19 03:00:00,2011,7,19,3,30,0,0
2011-07-19 04:00:00,2011,7,19,4,30,0,0
2011-07-19 05:00:00,2011,7,19,5,30,32,6
2011-07-19 06:00:00,2011,7,19,6,30,97,21
2011-07-19 07:00:00,2011,7,19,7,30,187,195
2011-07-19 08:00:00,2011,7,19,8,30,258,295
2011-07-19 09:00:00,2011,7,19,9,30,350,126
2011-07-19 10:00:00,2011,7,19,10,30,46,0
2011-07-19 11:00:00,2011,7,19,11,30,256,13
2011-07-19 12:00:00,2011,7,19,12,30,390,399
2011-07-19 13:00:00,2011,7,19,13,30,129,829
2011-07-19 14:00:00,2011,7,19,14,30,124,805
2011-07-19 15:00:00,2011,7,19,15,30,116,764
2011-07-19 16:00:00,2011,7,19,16,30,104,700
2011-07-19 17:00:00,2011,7,19,17,30,87,598
2011-07-19 18:00:00,2011,7,19,18,30,59,432
2011-07-19 19:00:00,2011,7,19,19,30,0,0
2011-07-19 20:00:00,2011,7,19,20,30,0,0
2011-07-19 21:00:00,2011,7,19,21,30,0,0
2011-07-19 22:00:00,2011,7,19,22,30,0,0
2011-07-19 23:00:00,2011,7,19,23,30,0,0
2011-07-20 00:00:00,2011,7,20,0,30,0,0
2011-07-20 01:00:00,2011,7,20,1,30,0,0
2011-07-20 02:00:00,2011,7,20,2,30,0,0
2011-07-20 03:00:00,2011,7,20,3,30,0,0
2011-07-20 04:00:00,2011,7,20,4,30,0,0
2011-07-20 05:00:00,2011,7,20,5,30,36,231
2011-07-20 06:00:00,2011,7,20,6,30,70,517
2011-07-20 07:00:00,2011,7,20,7,30,92,661
2011-07-20 08:00:00,2011,7,20,8,30,107,744
2011-07-20 09:00:00,2011,7,20,9,30,118,795
2011-07-20 10:00:00,2011,7,20,10,30,125,825
2011-07-20 11:00:00,2011,7,20,11,30,129,840
2011-07-20 12:00:00,2011,7,20,12,30,130,842
2011-07-20 13:00:00,2011,7,20,13,30,128,831
2011-07-20 14:00:00,2011,7,20,14,30,123,807
2011-07-20 15:00:00,2011,7,20,15,30,115,766
2011-07-20 16:00:00,2011,7,20,16,30,103,702
2011-07-20 17:00:00,2011,7,20,17,30,86,600
2011-07-20 18:00:00,2011,7,20,18,30,59,433
2011-07-20 19:00:00,2011,7,20,19,30,0,0
2011-07-20 20:00:00,2011,7,20,20,30,0,0
2011-07-20 21:00:00,2011,7,20,21,30,0,0
2011-07-20 22:00:00,2011,7,20,22,30,0,0
2011-07-20 23:00:00,2011,7,20,23,30,0,0
2011-07-21 00:00:00,2011,7,21,0,30,0,0
2011-07-21 01:00:00,2011,7,21,1,30,0,0
2011-07-21 02:00:00,2011,7,21,2,30,0,0
2011-07-21 03:00:00,2011,7,21,3,30,0,0
2011-07-21 04:00:00,2011,7,21,4,30,0,0
2011-07-21 05:00:00,2011,7,21,5,30,37,221
2011-07-21 06:00:00,2011,7,21,6,30,97,259
2011-07-21 07:00:00,2011,7,21,7,30,84,686
2011-07-21 08:00:00,2011,7,21,8,30,214,449
2011-07-21 09:00:00,2011,7,21,9,30,317,352
2011-07-21 10:00:00,2011,7,21,10,30,316,513
2011-07-21 11:00:00,2011,7,21,11,30,352,516
2011-07-21 12:00:00,2011,7,21,12,30,372,477
2011-07-21 13:00:00,2011,7,21,13,30,407,318
2011-07-21 14:00:00,2011,7,21,14,30,290,503
2011-07-21 15:00:00,2011,7,21,15,30,306,76
2011-07-21 16:00:00,2011,7,21,16,30,156,564
2011-07-21 17:00:00,2011,7,21,17,30,87,636
2011-07-21 18:00:00,2011,7,21,18,30,59,473
2011-07-21 19:00:00,2011,7,21,19,30,0,0
2011-07-21 20:00:00,2011,7,21,20,30,0,0
2011-07-21 21:00:00,2011,7,21,21,30,0,0
2011-07-21 22:00:00,2011,7,21,22,30,0,0
2011-07-21 23:00:00,2011,7,21,23,30,0,0
2011-07-22 00:00:00,2011,7,22,0,30,0,0
2011-07-22 01:00:00,2011,7,22,1,30,0,0
2011-07-22 02:00:00,2011,7,22,2,30,0,0
2011-07-22 03:00:00,2011,7,22,3,30,0,0
2011-07-22 04:00:00,2011,7,22,4,30,0,0
2011-07-22 05:00:00,2011,7,22,5,30,32,56
2011-07-22 06:00:00,2011,7,22,6,30,104,127
2011-07-22 07:00:00,2011,7,22,7,30,173,286
2011-07-22 08:00:00,2011,7,22,8,30,242,353
2011-07-22 09:00:00,2011,7,22,9,30,217,580
2011-07-22 10:00:00,2011,7,22,10,30,124,836
2011-07-22 11:00:00,2011,7,22,11,30,128,851
2011-07-22 12:00:00,2011,7,22,12,30,384,409
2011-07-22 13:00:00,2011,7,22,13,30,406,320
2011-07-22 14:00:00,2011,7,22,14,30,316,431
2011-07-22 15:00:00,2011,7,22,15,30,317,197
2011-07-22 16:00:00,2011,7,22,16,30,202,384
2011-07-22 17:00:00,2011,7,22,17,30,85,608
2011-07-22 18:00:00,2011,7,22,18,30,55,459
2011-07-22 19:00:00,2011,7,22,19,30,0,0
2011-07-22 20:00:00,2011,7,22,20,30,0,0
2011-07-22 21:00:00,2011,7,22,21,30,0,0
2011-07-22 22:00:00,2011,7,22,22,30,0,0
2011-07-22 23:00:00,2011,7,22,23,30,0,0
2011-07-23 00:00:00,2011,7,23,0,30,0,0
2011-07-23 01:00:00,2011,7,23,1,30,0,0
2011-07-23 02:00:00,2011,7,23,2,30,0,0
2011-07-23 03:00:00,2011,7,23,3,30,0,0
2011-07-23 04:00:00,2011,7,23,4,30,0,0
2011-07-23 05:00:00,2011,7,23,5,30,33,222
2011-07-23 06:00:00,2011,7,23,6,30,98,226
2011-07-23 07:00:00,2011,7,23,7,30,11,0
2011-07-23 08:00:00,2011,7,23,8,30,19,0
2011-07-23 09:00:00,2011,7,23,9,30,168,5
2011-07-23 10:00:00,2011,7,23,10,30,116,837
2011-07-23 11:00:00,2011,7,23,11,30,120,854
2011-07-23 12:00:00,2011,7,23,12,30,121,858
2011-07-23 13:00:00,2011,7,23,13,30,120,849
2011-07-23 14:00:00,2011,7,23,14,30,362,68
2011-07-23 15:00:00,2011,7,23,15,30,257,24
2011-07-23 16:00:00,2011,7,23,16,30,223,278
2011-07-23 17:00:00,2011,7,23,17,30,139,18
2011-07-23 18:00:00,2011,7,23,18,30,75,5
2011-07-23 19:00:00,2011,7,23,19,30,0,0
2011-07-23 20:00:00,2011,7,23,20,30,0,0
2011-07-23 21:00:00,2011,7,23,21,30,0,0
2011-07-23 22:00:00,2011,7,23,22,30,0,0
2011-07-23 23:00:00,2011,7,23,23,30,0,0
2011-07-24 00:00:00,2011,7,24,0,30,0,0
2011-07-24 01:00:00,2011,7,24,1,30,0,0
2011-07-24 02:00:00,2011,7,24,2,30,0,0
2011-07-24 03:00:00,2011,7,24,3,30,0,0
2011-07-24 04:00:00,2011,7,24,4,30,0,0
2011-07-24 05:00:00,2011,7,24,5,30,32,218
2011-07-24 06:00:00,2011,7,24,6,30,65,527
2011-07-24 07:00:00,2011,7,24,7,30,85,681
2011-07-24 08:00:00,2011,7,24,8,30,100,770
2011-07-24 09:00:00,2011,7,24,9,30,110,826
2011-07-24 10:00:00,2011,7,24,10,30,117,862
2011-07-24 11:00:00,2011,7,24,11,30,122,884
2011-07-24 12:00:00,2011,7,24,12,30,123,892
2011-07-24 13:00:00,2011,7,24,13,30,121,885
2011-07-24 14:00:00,2011,7,24,14,30,117,862
2011-07-24 15:00:00,2011,7,24,15,30,109,824
2011-07-24 16:00:00,2011,7,24,16,30,98,763
2011-07-24 17:00:00,2011,7,24,17,30,81,663
2011-07-24 18:00:00,2011,7,24,18,30,54,498
2011-07-24 19:00:00,2011,7,24,19,30,0,0
2011-07-24 20:00:00,2011,7,24,20,30,0,0
2011-07-24 21:00:00,2011,7,24,21,30,0,0
2011-07-24 22:00:00,2011,7,24,22,30,0,0
2011-07-24 23:00:00,2011,7,24,23,30,0,0
2011-07-25 00:00:00,2011,7,25,0,30,0,0
2011-07-25 01:00:00,2011,7,25,1,30,0,0
2011-07-25 02:00:00,2011,7,25,2,30,0,0
2011-07-25 03:00:00,2011,7,25,3,30,0,0
2011-07-25 04:00:00,2011,7,25,4,30,0,0
2011-07-25 05:00:00,2011,7,25,5,30,33,225
2011-07-25 06:00:00,2011,7,25,6,30,65,548
2011-07-25 07:00:00,2011,7,25,7,30,86,699
2011-07-25 08:00:00,2011,7,25,8,30,100,782
2011-07-25 09:00:00,2011,7,25,9,30,110,830
2011-07-25 10:00:00,2011,7,25,10,30,116,857
2011-07-25 11:00:00,2011,7,25,11,30,120,869
2011-07-25 12:00:00,2011,7,25,12,30,121,870
2011-07-25 13:00:00,2011,7,25,13,30,119,861
2011-07-25 14:00:00,2011,7,25,14,30,114,838
2011-07-25 15:00:00,2011,7,25,15,30,315,131
2011-07-25 16:00:00,2011,7,25,16,30,95,739
2011-07-25 17:00:00,2011,7,25,17,30,79,641
2011-07-25 18:00:00,2011,7,25,18,30,53,479
2011-07-25 19:00:00,2011,7,25,19,30,0,0
2011-07-25 20:00:00,2011,7,25,20,30,0,0
2011-07-25 21:00:00,2011,7,25,21,30,0,0
2011-07-25 22:00:00,2011,7,25,22,30,0,0
2011-07-25 23:00:00,2011,7,25,23,30,0,0
2011-07-26 00:00:00,2011,7,26,0,30,0,0
2011-07-26 01:00:00,2011,7,26,1,30,0,0
2011-07-26 02:00:00,2011,7,26,2,30,0,0
2011-07-26 03:00:00,2011,7,26,3,30,0,0
2011-07-26 04:00:00,2011,7,26,4,30,0,0
2011-07-26 05:00:00,2011,7,26,5,30,30,218
2011-07-26 06:00:00,2011,7,26,6,30,59,549
2011-07-26 07:00:00,2011,7,26,7,30,86,710
2011-07-26 08:00:00,2011,7,26,8,30,100,794
2011-07-26 09:00:00,2011,7,26,9,30,110,843
2011-07-26 10:00:00,2011,7,26,10,30,116,871
2011-07-26 11:00:00,2011,7,26,11,30,120,883
2011-07-26 12:00:00,2011,7,26,12,30,365,484
2011-07-26 13:00:00,2011,7,26,13,30,119,873
2011-07-26 14:00:00,2011,7,26,14,30,114,850
2011-07-26 15:00:00,2011,7,26,15,30,243,467
2011-07-26 16:00:00,2011,7,26,16,30,95,744
2011-07-26 17:00:00,2011,7,26,17,30,126,364
2011-07-26 18:00:00,2011,7,26,18,30,59,347
2011-07-26 19:00:00,2011,7,26,19,30,0,0
2011-07-26 20:00:00,2011,7,26,20,30,0,0
2011-07-26 21:00:00,2011,7,26,21,30,0,0
2011-07-26 22:00:00,2011,7,26,22,30,0,0
2011-07-26 23:00:00,2011,7,26,23,30,0,0
2011-07-27 00:00:00,2011,7,27,0,30,0,0
2011-07-27 01:00:00,2011,7,27,1,30,0,0
2011-07-27 02:00:00,2011,7,27,2,30,0,0
2011-07-27 03:00:00,2011,7,27,3,30,0,0
2011-07-27 04:00:00,2011,7,27,4,30,0,0
2011-07-27 05:00:00,2011,7,27,5,30,5,0
2011-07-27 06:00:00,2011,7,27,6,30,33,0
2011-07-27 07:00:00,2011,7,27,7,30,89,0
2011-07-27 08:00:00,2011,7,27,8,30,198,14
2011-07-27 09:00:00,2011,7,27,9,30,336,247
2011-07-27 10:00:00,2011,7,27,10,30,113,832
2011-07-27 11:00:00,2011,7,27,11,30,117,849
2011-07-27 12:00:00,2011,7,27,12,30,118,853
2011-07-27 13:00:00,2011,7,27,13,30,116,846
2011-07-27 14:00:00,2011,7,27,14,30,383,157
2011-07-27 15:00:00,2011,7,27,15,30,311,211
2011-07-27 16:00:00,2011,7,27,16,30,205,31
2011-07-27 17:00:00,2011,7,27,17,30,150,107
2011-07-27 18:00:00,2011,7,27,18,30,60,334
2011-07-27 19:00:00,2011,7,27,19,30,0,0
2011-07-27 20:00:00,2011,7,27,20,30,0,0
2011-07-27 21:00:00,2011,7,27,21,30,0,0
2011-07-27 22:00:00,2011,7,27,22,30,0,0
2011-07-27 23:00:00,2011,7,27,23,30,0,0
2011-07-28 00:00:00,2011,7,28,0,30,0,0
2011-07-28 01:00:00,2011,7,28,1,30,0,0
2011-07-28 02:00:00,2011,7,28,2,30,0,0
2011-07-28 03:00:00,2011,7,28,3,30,0,0
2011-07-28 04:00:00,2011,7,28,4,30,0,0
2011-07-28 05:00:00,2011,7,28,5,30,26,69
2011-07-28 06:00:00,2011,7,28,6,30,97,164
2011-07-28 07:00:00,2011,7,28,7,30,83,678
2011-07-28 08:00:00,2011,7,28,8,30,254,266
2011-07-28 09:00:00,2011,7,28,9,30,331,85
2011-07-28 10:00:00,2011,7,28,10,30,374,331
2011-07-28 11:00:00,2011,7,28,11,30,300,520
2011-07-28 12:00:00,2011,7,28,12,30,436,96
2011-07-28 13:00:00,2011,7,28,13,30,347,442
2011-07-28 14:00:00,2011,7,28,14,30,112,840
2011-07-28 15:00:00,2011,7,28,15,30,105,801
2011-07-28 16:00:00,2011,7,28,16,30,93,739
2011-07-28 17:00:00,2011,7,28,17,30,110,443
2011-07-28 18:00:00,2011,7,28,18,30,50,469
2011-07-28 19:00:00,2011,7,28,19,30,0,0
2011-07-28 20:00:00,2011,7,28,20,30,0,0
2011-07-28 21:00:00,2011,7,28,21,30,0,0
2011-07-28 22:00:00,2011,7,28,22,30,0,0
2011-07-28 23:00:00,2011,7,28,23,30,0,0
2011-07-29 00:00:00,2011,7,29,0,30,0,0
2011-07-29 01:00:00,2011,7,29,1,30,0,0
2011-07-29 02:00:00,2011,7,29,2,30,0,0
2011-07-29 03:00:00,2011,7,29,3,30,0,0
2011-07-29 04:00:00,2011,7,29,4,30,0,0
2011-07-29 05:00:00,2011,7,29,5,30,25,232
2011-07-29 06:00:00,2011,7,29,6,30,73,408
2011-07-29 07:00:00,2011,7,29,7,30,83,691
2011-07-29 08:00:00,2011,7,29,8,30,238,338
2011-07-29 09:00:00,2011,7,29,9,30,107,829
2011-07-29 10:00:00,2011,7,29,10,30,113,859
2011-07-29 11:00:00,2011,7,29,11,30,117,874
2011-07-29 12:00:00,2011,7,29,12,30,118,876
2011-07-29 13:00:00,2011,7,29,13,30,116,865
2011-07-29 14:00:00,2011,7,29,14,30,112,842
2011-07-29 15:00:00,2011,7,29,15,30,104,804
2011-07-29 16:00:00,2011,7,29,16,30,93,743
2011-07-29 17:00:00,2011,7,29,17,30,77,642
2011-07-29 18:00:00,2011,7,29,18,30,50,474
2011-07-29 19:00:00,2011,7,29,19,30,0,0
2011-07-29 20:00:00,2011,7,29,20,30,0,0
2011-07-29 21:00:00,2011,7,29,21,30,0,0
2011-07-29 22:00:00,2011,7,29,22,30,0,0
2011-07-29 23:00:00,2011,7,29,23,30,0,0
2011-07-30 00:00:00,2011,7,30,0,30,0,0
2011-07-30 01:00:00,2011,7,30,1,30,0,0
2011-07-30 02:00:00,2011,7,30,2,30,0,0
2011-07-30 03:00:00,2011,7,30,3,30,0,0
2011-07-30 04:00:00,2011,7,30,4,30,0,0
2011-07-30 05:00:00,2011,7,30,5,30,24,226
2011-07-30 06:00:00,2011,7,30,6,30,61,518
2011-07-30 07:00:00,2011,7,30,7,30,82,678
2011-07-30 08:00:00,2011,7,30,8,30,230,369
2011-07-30 09:00:00,2011,7,30,9,30,307,50
2011-07-30 10:00:00,2011,7,30,10,30,392,251
2011-07-30 11:00:00,2011,7,30,11,30,414,306
2011-07-30 12:00:00,2011,7,30,12,30,117,872
2011-07-30 13:00:00,2011,7,30,13,30,115,866
2011-07-30 14:00:00,2011,7,30,14,30,292,469
2011-07-30 15:00:00,2011,7,30,15,30,104,808
2011-07-30 16:00:00,2011,7,30,16,30,92,744
2011-07-30 17:00:00,2011,7,30,17,30,76,638
2011-07-30 18:00:00,2011,7,30,18,30,60,285
2011-07-30 19:00:00,2011,7,30,19,30,0,0
2011-07-30 20:00:00,2011,7,30,20,30,0,0
2011-07-30 21:00:00,2011,7,30,21,30,0,0
2011-07-30 22:00:00,2011,7,30,22,30,0,0
2011-07-30 23:00:00,2011,7,30,23,30,0,0
2011-07-31 00:00:00,2011,7,31,0,30,0,0
2011-07-31 01:00:00,2011,7,31,1,30,0,0
2011-07-31 02:00:00,2011,7,31,2,30,0,0
2011-07-31 03:00:00,2011,7,31,3,30,0,0
2011-07-31 04:00:00,2011,7,31,4,30,0,0
2011-07-31 05:00:00,2011,7,31,5,30,23,220
2011-07-31 06:00:00,2011,7,31,6,30,60,516
2011-07-31 07:00:00,2011,7,31,7,30,81,675
2011-07-31 08:00:00,2011,7,31,8,30,215,26
2011-07-31 09:00:00,2011,7,31,9,30,273,30
2011-07-31 10:00:00,2011,7,31,10,30,214,11
2011-07-31 11:00:00,2011,7,31,11,30,403,63
2011-07-31 12:00:00,2011,7,31,12,30,360,462
2011-07-31 13:00:00,2011,7,31,13,30,349,398
2011-07-31 14:00:00,2011,7,31,14,30,110,839
2011-07-31 15:00:00,2011,7,31,15,30,102,800
2011-07-31 16:00:00,2011,7,31,16,30,91,736
2011-07-31 17:00:00,2011,7,31,17,30,75,631
2011-07-31 18:00:00,2011,7,31,18,30,69,54
2011-07-31 19:00:00,2011,7,31,19,30,0,0
2011-07-31 20:00:00,2011,7,31,20,30,0,0
2011-07-31 21:00:00,2011,7,31,21,30,0,0
2011-07-31 22:00:00,2011,7,31,22,30,0,0
2011-07-31 23:00:00,2011,7,31,23,30,0,0
2011-08-01 00:00:00,2011,8,1,0,30,0,0
2011-08-01 01:00:00,2011,8,1,1,30,0,0
2011-08-01 02:00:00,2011,8,1,2,30,0,0
2011-08-01 03:00:00,2011,8,1,3,30,0,0
2011-08-01 04:00:00,2011,8,1,4,30,0,0
2011-08-01 05:00:00,2011,8,1,5,30,15,0
2011-08-01 06:00:00,2011,8,1,6,30,36,0
2011-08-01 07:00:00,2011,8,1,7,30,35,0
2011-08-01 08:00:00,2011,8,1,8,30,57,0
2011-08-01 09:00:00,2011,8,1,9,30,80,0
2011-08-01 10:00:00,2011,8,1,10,30,101,0
2011-08-01 11:00:00,2011,8,1,11,30,65,0
2011-08-01 12:00:00,2011,8,1,12,30,76,0
2011-08-01 13:00:00,2011,8,1,13,30,59,0
2011-08-01 14:00:00,2011,8,1,14,30,87,0
2011-08-01 15:00:00,2011,8,1,15,30,207,8
2011-08-01 16:00:00,2011,8,1,16,30,226,155
2011-08-01 17:00:00,2011,8,1,17,30,138,43
2011-08-01 18:00:00,2011,8,1,18,30,12,0
2011-08-01 19:00:00,2011,8,1,19,30,0,0
2011-08-01 20:00:00,2011,8,1,20,30,0,0
2011-08-01 21:00:00,2011,8,1,21,30,0,0
2011-08-01 22:00:00,2011,8,1,22,30,0,0
2011-08-01 23:00:00,2011,8,1,23,30,0,0
2011-08-02 00:00:00,2011,8,2,0,30,0,0
2011-08-02 01:00:00,2011,8,2,1,30,0,0
2011-08-02 02:00:00,2011,8,2,2,30,0,0
2011-08-02 03:00:00,2011,8,2,3,30,0,0
2011-08-02 04:00:00,2011,8,2,4,30,0,0
2011-08-02 05:00:00,2011,8,2,5,30,7,0
2011-08-02 06:00:00,2011,8,2,6,30,86,28
2011-08-02 07:00:00,2011,8,2,7,30,23,0
2011-08-02 08:00:00,2011,8,2,8,30,52,0
2011-08-02 09:00:00,2011,8,2,9,30,71,0
2011-08-02 10:00:00,2011,8,2,10,30,241,13
2011-08-02 11:00:00,2011,8,2,11,30,436,160
2011-08-02 12:00:00,2011,8,2,12,30,303,18
2011-08-02 13:00:00,2011,8,2,13,30,422,141
2011-08-02 14:00:00,2011,8,2,14,30,372,214
2011-08-02 15:00:00,2011,8,2,15,30,100,790
2011-08-02 16:00:00,2011,8,2,16,30,89,727
2011-08-02 17:00:00,2011,8,2,17,30,73,623
2011-08-02 18:00:00,2011,8,2,18,30,46,452
2011-08-02 19:00:00,2011,8,2,19,30,0,0
2011-08-02 20:00:00,2011,8,2,20,30,0,0
2011-08-02 21:00:00,2011,8,2,21,30,0,0
2011-08-02 22:00:00,2011,8,2,22,30,0,0
2011-08-02 23:00:00,2011,8,2,23,30,0,0
2011-08-03 00:00:00,2011,8,3,0,30,0,0
2011-08-03 01:00:00,2011,8,3,1,30,0,0
2011-08-03 02:00:00,2011,8,3,2,30,0,0
2011-08-03 03:00:00,2011,8,3,3,30,0,0
2011-08-03 04:00:00,2011,8,3,4,30,0,0
2011-08-03 05:00:00,2011,8,3,5,30,22,228
2011-08-03 06:00:00,2011,8,3,6,30,61,558
2011-08-03 07:00:00,2011,8,3,7,30,82,726
2011-08-03 08:00:00,2011,8,3,8,30,96,815
2011-08-03 09:00:00,2011,8,3,9,30,105,865
2011-08-03 10:00:00,2011,8,3,10,30,112,893
2011-08-03 11:00:00,2011,8,3,11,30,115,906
2011-08-03 12:00:00,2011,8,3,12,30,116,906
2011-08-03 13:00:00,2011,8,3,13,30,114,895
2011-08-03 14:00:00,2011,8,3,14,30,110,871
2011-08-03 15:00:00,2011,8,3,15,30,102,830
2011-08-03 16:00:00,2011,8,3,16,30,160,503
2011-08-03 17:00:00,2011,8,3,17,30,133,235
2011-08-03 18:00:00,2011,8,3,18,30,45,484
2011-08-03 19:00:00,2011,8,3,19,30,0,0
2011-08-03 20:00:00,2011,8,3,20,30,0,0
2011-08-03 21:00:00,2011,8,3,21,30,0,0
2011-08-03 22:00:00,2011,8,3,22,30,0,0
2011-08-03 23:00:00,2011,8,3,23,30,0,0
2011-08-04 00:00:00,2011,8,4,0,30,0,0
2011-08-04 01:00:00,2011,8,4,1,30,0,0
2011-08-04 02:00:00,2011,8,4,2,30,0,0
2011-08-04 03:00:00,2011,8,4,3,30,0,0
2011-08-04 04:00:00,2011,8,4,4,30,0,0
2011-08-04 05:00:00,2011,8,4,5,30,20,200
2011-08-04 06:00:00,2011,8,4,6,30,59,521
2011-08-04 07:00:00,2011,8,4,7,30,163,249
2011-08-04 08:00:00,2011,8,4,8,30,93,778
2011-08-04 09:00:00,2011,8,4,9,30,262,457
2011-08-04 10:00:00,2011,8,4,10,30,110,864
2011-08-04 11:00:00,2011,8,4,11,30,113,880
2011-08-04 12:00:00,2011,8,4,12,30,114,884
2011-08-04 13:00:00,2011,8,4,13,30,113,876
2011-08-04 14:00:00,2011,8,4,14,30,108,855
2011-08-04 15:00:00,2011,8,4,15,30,100,816
2011-08-04 16:00:00,2011,8,4,16,30,89,751
2011-08-04 17:00:00,2011,8,4,17,30,73,644
2011-08-04 18:00:00,2011,8,4,18,30,44,469
2011-08-04 19:00:00,2011,8,4,19,30,0,0
2011-08-04 20:00:00,2011,8,4,20,30,0,0
2011-08-04 21:00:00,2011,8,4,21,30,0,0
2011-08-04 22:00:00,2011,8,4,22,30,0,0
2011-08-04 23:00:00,2011,8,4,23,30,0,0
2011-08-05 00:00:00,2011,8,5,0,30,0,0
2011-08-05 01:00:00,2011,8,5,1,30,0,0
2011-08-05 02:00:00,2011,8,5,2,30,0,0
2011-08-05 03:00:00,2011,8,5,3,30,0,0
2011-08-05 04:00:00,2011,8,5,4,30,0,0
2011-08-05 05:00:00,2011,8,5,5,30,19,170
2011-08-05 06:00:00,2011,8,5,6,30,69,381
2011-08-05 07:00:00,2011,8,5,7,30,133,431
2011-08-05 08:00:00,2011,8,5,8,30,238,302
2011-08-05 09:00:00,2011,8,5,9,30,321,267
2011-08-05 10:00:00,2011,8,5,10,30,360,346
2011-08-05 11:00:00,2011,8,5,11,30,431,159
2011-08-05 12:00:00,2011,8,5,12,30,438,197
2011-08-05 13:00:00,2011,8,5,13,30,405,266
2011-08-05 14:00:00,2011,8,5,14,30,363,102
2011-08-05 15:00:00,2011,8,5,15,30,250,426
2011-08-05 16:00:00,2011,8,5,16,30,213,67
2011-08-05 17:00:00,2011,8,5,17,30,125,285
2011-08-05 18:00:00,2011,8,5,18,30,52,306
2011-08-05 19:00:00,2011,8,5,19,30,0,0
2011-08-05 20:00:00,2011,8,5,20,30,0,0
2011-08-05 21:00:00,2011,8,5,21,30,0,0
2011-08-05 22:00:00,2011,8,5,22,30,0,0
2011-08-05 23:00:00,2011,8,5,23,30,0,0
2011-08-06 00:00:00,2011,8,6,0,30,0,0
2011-08-06 01:00:00,2011,8,6,1,30,0,0
2011-08-06 02:00:00,2011,8,6,2,30,0,0
2011-08-06 03:00:00,2011,8,6,3,30,0,0
2011-08-06 04:00:00,2011,8,6,4,30,0,0
2011-08-06 05:00:00,2011,8,6,5,30,13,0
2011-08-06 06:00:00,2011,8,6,6,30,70,0
2011-08-06 07:00:00,2011,8,6,7,30,165,75
2011-08-06 08:00:00,2011,8,6,8,30,218,385
2011-08-06 09:00:00,2011,8,6,9,30,319,274
2011-08-06 10:00:00,2011,8,6,10,30,358,277
2011-08-06 11:00:00,2011,8,6,11,30,420,256
2011-08-06 12:00:00,2011,8,6,12,30,412,111
2011-08-06 13:00:00,2011,8,6,13,30,103,873
2011-08-06 14:00:00,2011,8,6,14,30,366,214
2011-08-06 15:00:00,2011,8,6,15,30,92,814
2011-08-06 16:00:00,2011,8,6,16,30,185,385
2011-08-06 17:00:00,2011,8,6,17,30,65,646
2011-08-06 18:00:00,2011,8,6,18,30,39,477
2011-08-06 19:00:00,2011,8,6,19,30,0,0
2011-08-06 20:00:00,2011,8,6,20,30,0,0
2011-08-06 21:00:00,2011,8,6,21,30,0,0
2011-08-06 22:00:00,2011,8,6,22,30,0,0
2011-08-06 23:00:00,2011,8,6,23,30,0,0
2011-08-07 00:00:00,2011,8,7,0,30,0,0
2011-08-07 01:00:00,2011,8,7,1,30,0,0
2011-08-07 02:00:00,2011,8,7,2,30,0,0
2011-08-07 03:00:00,2011,8,7,3,30,0,0
